* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:38:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L White (S)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2030.000000	102.417	158.1616
2060.000000	102.503	159.1384
2090.000000	102.589	160.0956
2120.000000	102.673	161.0355
2140.000000	102.730	161.6517
2180.000000	102.841	162.8539
2200.000000	102.896	163.4376
2240.000000	103.004	164.5659
2270.000000	103.083	165.3750
2300.000000	103.159	166.1520
2330.000000	103.229	166.8990
2360.000000	103.295	167.6222
2400.000000	103.373	168.5774
2430.000000	103.428	169.2929
2470.000000	103.500	170.2158
2500.000000	103.552	170.8690
2540.000000	103.612	171.6835
2580.000000	103.661	172.4434
2620.000000	103.697	173.1639
2650.000000	103.715	173.6856
2690.000000	103.725	174.3648
2720.000000	103.724	174.8687
2760.000000	103.709	175.5388
2800.000000	103.679	176.2161
2850.000000	103.622	177.0841
2900.000000	103.543	177.9905
2950.000000	103.443	178.9577
3000.000000	103.321	179.9994
3040.000000	103.210	-179.1034
3070.000000	103.120	-178.3856
3110.000000	102.992	-177.3771
3150.000000	102.855	-176.3175
3200.000000	102.668	-174.8900
3250.000000	102.468	-173.3337
3300.000000	102.256	-171.6443
3350.000000	102.035	-169.8064
3400.000000	101.804	-167.8083
3450.000000	101.567	-165.6288
3500.000000	101.328	-163.2421
3550.000000	101.094	-160.6325
3600.000000	100.873	-157.8037
3650.000000	100.673	-154.7829
3700.000000	100.501	-151.6089
3750.000000	100.359	-148.3289
3820.000000	100.217	-143.6564
3870.000000	100.155	-140.3354
3950.000000	100.116	-135.1940
4000.000000	100.122	-132.1440
4060.000000	100.150	-128.6818
4120.000000	100.191	-125.4766
4180.000000	100.230	-122.5436
4250.000000	100.256	-119.3991
4310.000000	100.253	-116.8575
4370.000000	100.224	-114.3849
4440.000000	100.164	-111.5257
4500.000000	100.092	-109.0688
4550.000000	100.018	-107.0085
4620.000000	99.895	-104.0891
4680.000000	99.771	-101.5297
4750.000000	99.608	-98.4405
4820.000000	99.429	-95.2104
4870.000000	99.295	-92.8034
4940.000000	99.100	-89.2804
5000.000000	98.932	-86.1022
5080.000000	98.719	-81.6244
5150.000000	98.553	-77.5182
5220.000000	98.415	-73.3052
5300.000000	98.293	-68.4496
5380.000000	98.205	-63.6232
5450.000000	98.153	-59.4816
5520.000000	98.119	-55.4566
5600.000000	98.094	-51.0326
5700.000000	98.069	-45.8058
5800.000000	98.029	-40.9220
5900.000000	97.954	-36.3042
6000.000000	97.830	-31.8310
6080.000000	97.692	-28.2640
6150.000000	97.544	-25.0893
6220.000000	97.375	-21.8216
6300.000000	97.163	-17.9368
6400.000000	96.881	-12.8292
6500.000000	96.598	-7.4658
