* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 12:21:34 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Letshouer C12 2023 AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2090.000000	91.161	-0.7634
2120.000000	91.300	-0.3836
2140.000000	91.399	-0.1278
2180.000000	91.616	0.3708
2200.000000	91.735	0.6117
2240.000000	91.997	1.0553
2270.000000	92.215	1.3274
2300.000000	92.454	1.5219
2330.000000	92.713	1.5908
2360.000000	92.991	1.5027
2400.000000	93.384	1.0862
2430.000000	93.689	0.5075
2470.000000	94.097	-0.6604
2500.000000	94.392	-1.8457
2540.000000	94.756	-3.8202
2580.000000	95.066	-6.1873
2620.000000	95.308	-8.8361
2650.000000	95.439	-10.9227
2690.000000	95.548	-13.7217
2720.000000	95.584	-15.7635
2760.000000	95.580	-18.3355
2800.000000	95.530	-20.6878
2850.000000	95.419	-23.2923
2900.000000	95.274	-25.5353
2950.000000	95.107	-27.4564
3000.000000	94.927	-29.0959
3040.000000	94.778	-30.2298
3070.000000	94.665	-30.9843
3110.000000	94.510	-31.8651
3150.000000	94.355	-32.6077
3200.000000	94.162	-33.3639
3250.000000	93.974	-33.9513
3300.000000	93.794	-34.3975
3350.000000	93.625	-34.7259
3400.000000	93.465	-34.9612
3450.000000	93.316	-35.1337
3500.000000	93.174	-35.2694
3550.000000	93.035	-35.3813
3600.000000	92.897	-35.4753
3650.000000	92.754	-35.5393
3700.000000	92.603	-35.5559
3750.000000	92.446	-35.4903
3820.000000	92.217	-35.1743
3870.000000	92.052	-34.7582
3950.000000	91.800	-33.7567
4000.000000	91.659	-32.9312
4060.000000	91.514	-31.7682
4120.000000	91.400	-30.4643
4180.000000	91.319	-29.0606
4250.000000	91.266	-27.3513
4310.000000	91.254	-25.8684
4370.000000	91.274	-24.4005
4440.000000	91.331	-22.7293
4500.000000	91.408	-21.3612
4550.000000	91.491	-20.2789
4620.000000	91.632	-18.8593
4680.000000	91.776	-17.7325
4750.000000	91.970	-16.5226
4820.000000	92.204	-15.4352
4870.000000	92.404	-14.7916
4940.000000	92.734	-14.2449
5000.000000	93.050	-14.3072
5080.000000	93.463	-15.3931
5150.000000	93.745	-17.2299
5220.000000	93.907	-19.5867
5300.000000	93.933	-22.4961
5380.000000	93.803	-25.3139
5450.000000	93.574	-27.5551
5520.000000	93.241	-29.4677
5600.000000	92.732	-31.0050
5700.000000	91.939	-31.3450
5800.000000	91.105	-29.3498
5900.000000	90.418	-25.1320
6000.000000	90.014	-19.6438
6080.000000	89.901	-15.1217
6150.000000	89.923	-11.4066
6220.000000	90.024	-8.0350
6300.000000	90.202	-4.6233
6400.000000	90.480	-0.9306
6500.000000	90.795	2.2564
6600.000000	91.137	5.0594
6700.000000	91.502	7.5482
6800.000000	91.892	9.7448
6900.000000	92.309	11.6558
7000.000000	92.759	13.2814
7100.000000	93.245	14.5665
7200.000000	93.771	15.4049
7300.000000	94.331	15.6693
7400.000000	94.917	15.2380
7500.000000	95.510	13.9838
7620.000000	96.190	11.2051
7750.000000	96.798	6.5119
7880.000000	97.150	0.2969
8000.000000	97.152	-6.1495
8120.000000	96.818	-12.3575
8250.000000	96.142	-17.9202
8380.000000	95.242	-21.7677
8500.000000	94.312	-23.6211
8620.000000	93.372	-23.9417
8750.000000	92.409	-22.8476
8850.000000	91.734	-21.1983
9000.000000	90.846	-17.7450
9120.000000	90.251	-14.3760
9250.000000	89.726	-10.3319
9380.000000	89.321	-6.0364
9500.000000	89.052	-1.9882
9620.000000	88.882	2.0207
9750.000000	88.803	6.1899
9880.000000	88.826	10.0473
10000.000000	88.930	13.2026
10150.000000	89.153	16.4149
10300.000000	89.446	18.6066
10440.000000	89.743	19.5565
10600.000000	90.039	19.2370
10750.000000	90.198	17.6347
10900.000000	90.160	15.0595
11060.000000	89.831	11.8882
11200.000000	89.278	9.5259
11380.000000	88.265	8.2316
11500.000000	87.489	8.9254
11720.000000	86.120	13.5876
11800.000000	85.702	16.2003
12060.000000	84.809	26.4407
12200.000000	84.630	32.2685
12410.000000	84.732	40.5701
12500.000000	84.905	43.7595
12650.000000	85.353	48.2702
12800.000000	85.971	51.3871
13150.000000	87.515	50.2171
13200.000000	87.629	49.0981
13400.000000	87.604	45.0414
13600.000000	87.431	44.9017
13800.000000	87.727	45.0277
14000.000000	88.155	42.8242
14300.000000	88.598	36.8394
14500.000000	88.771	31.9352
14750.000000	88.923	24.8056
15000.000000	88.934	16.1469
15250.000000	88.738	7.0105
15500.000000	88.606	-3.3363
15750.000000	88.145	-16.2242
16000.000000	87.129	-28.5410
16250.000000	85.982	-38.1361
16500.000000	85.409	-46.3578
16750.000000	85.852	-58.3102
17000.000000	86.960	-79.9734
17250.000000	87.097	-113.9335
17500.000000	84.727	-152.1042
17750.000000	80.027	176.0779
18000.000000	73.943	153.8278
18250.000000	67.175	140.7620
18500.000000	59.994	142.5917
18750.000000	53.646	170.8096
19000.000000	51.410	178.7420
19250.000000	50.578	162.1375
19500.000000	48.768	135.9016
19750.000000	46.008	104.2054
20000.000000	43.501	73.0065
