* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 15, 2025 1:46:05 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L 7A Asteria AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
938.000000	87.372	-4.7137
950.000000	87.405	-4.6877
962.000000	87.433	-4.7523
975.000000	87.468	-4.6303
988.000000	87.527	-4.4485
1000.000000	87.593	-4.4278
1015.000000	87.696	-4.4070
1030.000000	87.779	-4.3589
1044.000000	87.858	-4.4989
1060.000000	87.968	-4.6845
1075.000000	88.061	-4.8168
1090.000000	88.157	-4.8990
1106.000000	88.262	-5.0950
1120.000000	88.356	-5.3297
1138.000000	88.475	-5.7002
1150.000000	88.548	-5.9566
1172.000000	88.682	-6.2608
1180.000000	88.728	-6.3585
1206.000000	88.883	-6.8680
1220.000000	88.971	-7.1497
1241.000000	89.097	-7.5720
1250.000000	89.148	-7.7759
1265.000000	89.230	-8.1157
1280.000000	89.311	-8.4471
1315.000000	89.495	-9.2395
1320.000000	89.521	-9.3541
1340.000000	89.622	-9.8046
1360.000000	89.721	-10.2235
1380.000000	89.817	-10.6326
1400.000000	89.913	-11.0283
1430.000000	90.058	-11.5807
1450.000000	90.156	-11.9399
1475.000000	90.280	-12.3724
1500.000000	90.405	-12.7947
1525.000000	90.531	-13.2181
1550.000000	90.662	-13.6353
1575.000000	90.796	-14.0602
1600.000000	90.931	-14.5227
1625.000000	91.066	-14.9783
1650.000000	91.203	-15.4317
1675.000000	91.344	-15.9093
1700.000000	91.483	-16.4089
1725.000000	91.620	-16.9313
1750.000000	91.757	-17.4696
1775.000000	91.891	-18.0093
1800.000000	92.023	-18.5591
