* Measurement data measured by REW V5.31.3
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), R, volume: 0.700
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Aug 24, 2024 8:38:11 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L 7hz x Crinacle Zero:2
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
4680.000000	99.951	-164.8362
4750.000000	99.801	-164.6569
4820.000000	99.649	-164.3762
4870.000000	99.542	-164.1222
4940.000000	99.397	-163.7079
5000.000000	99.276	-163.3051
5080.000000	99.120	-162.7024
5150.000000	98.990	-162.1171
5220.000000	98.867	-161.4831
5300.000000	98.735	-160.7064
5380.000000	98.614	-159.8809
5450.000000	98.518	-159.1254
5520.000000	98.429	-158.3440
5600.000000	98.336	-157.4189
5700.000000	98.236	-156.2076
5800.000000	98.156	-154.9413
5900.000000	98.101	-153.6396
6000.000000	98.071	-152.3295
6080.000000	98.064	-151.2855
6150.000000	98.071	-150.3752
6220.000000	98.091	-149.4698
6300.000000	98.131	-148.4503
6400.000000	98.205	-147.2120
6500.000000	98.309	-146.0172
6600.000000	98.447	-144.8673
6700.000000	98.627	-143.7966
6800.000000	98.852	-142.8689
6900.000000	99.123	-142.1587
7000.000000	99.437	-141.7272
7100.000000	99.792	-141.6158
7200.000000	100.185	-141.8620
7300.000000	100.619	-142.5222
7400.000000	101.099	-143.6956
7500.000000	101.622	-145.5347
7620.000000	102.295	-148.9418
7750.000000	103.008	-154.6143
7880.000000	103.541	-162.6266
8000.000000	103.700	-171.6458
8120.000000	103.439	178.8885
8250.000000	102.709	169.5903
8380.000000	101.663	162.3021
8500.000000	100.573	157.5707
8620.000000	99.475	154.5125
8750.000000	98.345	152.6567
8850.000000	97.537	151.9992
9000.000000	96.441	151.8875
9120.000000	95.661	152.3197
9250.000000	94.909	153.1218
9380.000000	94.244	154.1266
9500.000000	93.701	155.1298
9620.000000	93.217	156.1277
9750.000000	92.749	157.1331
9880.000000	92.327	158.0002
10000.000000	91.969	158.6407
10150.000000	91.540	159.1968
10300.000000	91.108	159.5025
10440.000000	90.676	159.6722
10600.000000	90.124	159.9804
10750.000000	89.545	160.7729
10900.000000	88.941	162.5337
11060.000000	88.372	165.9444
11200.000000	88.079	170.2169
11380.000000	88.178	176.2780
11500.000000	88.557	179.4868
11720.000000	89.635	-178.4147
11800.000000	90.058	-178.9527
12060.000000	91.256	175.5572
12200.000000	91.731	170.9250
12410.000000	92.199	162.6228
12500.000000	92.311	158.7144
12650.000000	92.379	151.9038
12800.000000	92.302	144.9054
13150.000000	91.635	129.0499
13200.000000	91.499	126.9222
13400.000000	90.889	118.8583
13600.000000	90.231	111.5144
13800.000000	89.584	104.7679
14000.000000	88.992	98.4097
14300.000000	88.264	89.0641
14500.000000	87.908	82.5893
14750.000000	87.610	73.7206
15000.000000	87.443	63.5501
15250.000000	87.352	51.7698
15500.000000	87.275	38.1551
15750.000000	87.129	22.6450
16000.000000	86.822	5.4601
16250.000000	86.294	-12.8891
16500.000000	85.550	-31.8447
16750.000000	84.638	-51.0526
17000.000000	83.634	-70.4565
17250.000000	82.613	-90.3586
17500.000000	81.585	-111.3911
17750.000000	80.397	-133.8215
18000.000000	78.906	-156.3712
18250.000000	77.466	-178.4264
18500.000000	76.356	157.5521
18750.000000	75.233	130.6337
19000.000000	74.041	101.0866
19250.000000	72.824	68.0300
19500.000000	71.321	31.0486
19750.000000	69.388	-8.8148
20000.000000	67.760	-42.8846
