* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jul 20, 2025 8:54:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Foam Tips
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1106.000000	88.992	-154.9328
1120.000000	89.077	-154.5404
1138.000000	89.185	-154.0745
1150.000000	89.256	-153.7925
1172.000000	89.382	-153.3422
1180.000000	89.426	-153.1960
1206.000000	89.565	-152.7832
1220.000000	89.636	-152.5885
1241.000000	89.738	-152.3273
1250.000000	89.780	-152.2278
1265.000000	89.847	-152.0737
1280.000000	89.911	-151.9290
1315.000000	90.047	-151.6148
1320.000000	90.066	-151.5725
1340.000000	90.136	-151.4047
1360.000000	90.201	-151.2375
1380.000000	90.262	-151.0667
1400.000000	90.320	-150.8936
1430.000000	90.402	-150.6139
1450.000000	90.454	-150.4114
1475.000000	90.516	-150.1467
1500.000000	90.576	-149.8698
1525.000000	90.636	-149.5793
1550.000000	90.695	-149.2696
1575.000000	90.754	-148.9427
1600.000000	90.814	-148.6031
1625.000000	90.875	-148.2535
1650.000000	90.936	-147.8964
1675.000000	91.000	-147.5270
1700.000000	91.066	-147.1531
1725.000000	91.135	-146.7816
1750.000000	91.206	-146.4056
1775.000000	91.278	-146.0296
1800.000000	91.354	-145.6563
1825.000000	91.433	-145.2851
1850.000000	91.515	-144.9225
1875.000000	91.599	-144.5659
1900.000000	91.687	-144.2189
1925.000000	91.776	-143.8842
1950.000000	91.868	-143.5619
1975.000000	91.963	-143.2549
2000.000000	92.061	-142.9625
2030.000000	92.182	-142.6373
2060.000000	92.307	-142.3412
2090.000000	92.435	-142.0749
2120.000000	92.567	-141.8447
2140.000000	92.656	-141.7097
2180.000000	92.838	-141.4958
2200.000000	92.931	-141.4184
2240.000000	93.119	-141.3224
2270.000000	93.262	-141.3039
2300.000000	93.406	-141.3288
2330.000000	93.551	-141.4033
2360.000000	93.697	-141.5304
2400.000000	93.890	-141.7841
2430.000000	94.034	-142.0417
2470.000000	94.223	-142.4737
2500.000000	94.362	-142.8609
2540.000000	94.542	-143.4661
2580.000000	94.714	-144.1725
2620.000000	94.875	-144.9749
2650.000000	94.989	-145.6372
2690.000000	95.130	-146.5932
2720.000000	95.227	-147.3601
2760.000000	95.344	-148.4400
2800.000000	95.445	-149.5704
2850.000000	95.550	-151.0482
2900.000000	95.629	-152.5844
2950.000000	95.682	-154.1587
3000.000000	95.708	-155.7602
3040.000000	95.709	-157.0481
3070.000000	95.698	-158.0081
3110.000000	95.668	-159.2702
3150.000000	95.619	-160.5002
3200.000000	95.536	-161.9688
3250.000000	95.429	-163.3400
3300.000000	95.302	-164.5965
3350.000000	95.158	-165.7239
3400.000000	95.001	-166.7151
3450.000000	94.836	-167.5694
3500.000000	94.664	-168.2931
3550.000000	94.488	-168.8911
3600.000000	94.311	-169.3693
3650.000000	94.136	-169.7353
3700.000000	93.963	-169.9989
3750.000000	93.794	-170.1715
3820.000000	93.565	-170.2775
3870.000000	93.408	-170.2692
3950.000000	93.171	-170.1346
4000.000000	93.031	-169.9926
4060.000000	92.872	-169.7749
4120.000000	92.723	-169.5176
4180.000000	92.583	-169.2357
4250.000000	92.429	-168.8904
4310.000000	92.305	-168.5890
4370.000000	92.189	-168.2888
4440.000000	92.060	-167.9529
4500.000000	91.954	-167.6802
4550.000000	91.867	-167.4666
4620.000000	91.747	-167.1913
4680.000000	91.644	-166.9739
4750.000000	91.523	-166.7374
4820.000000	91.399	-166.5133
4870.000000	91.307	-166.3554
4940.000000	91.174	-166.1241
5000.000000	91.056	-165.9094
5080.000000	90.891	-165.5855
5150.000000	90.744	-165.2378
5220.000000	90.594	-164.8106
5300.000000	90.424	-164.2178
5380.000000	90.263	-163.5096
5450.000000	90.135	-162.8010
5520.000000	90.022	-162.0284
5600.000000	89.917	-161.1160
5700.000000	89.822	-160.0308
5800.000000	89.759	-159.1266
5900.000000	89.707	-158.4642
6000.000000	89.643	-158.0104
6080.000000	89.576	-157.7275
6150.000000	89.504	-157.4686
6220.000000	89.422	-157.1542
6300.000000	89.322	-156.7061
6400.000000	89.200	-155.9822
6500.000000	89.092	-155.0760
6600.000000	89.010	-154.0112
6700.000000	88.962	-152.8308
6800.000000	88.958	-151.5825
6900.000000	89.000	-150.3232
7000.000000	89.093	-149.1078
7100.000000	89.241	-148.0033
7200.000000	89.443	-147.0967
7300.000000	89.696	-146.4791
7400.000000	89.994	-146.1754
7500.000000	90.345	-146.2903
7620.000000	90.813	-147.2648
7750.000000	91.323	-149.5498
7880.000000	91.744	-153.2162
8000.000000	91.918	-157.4472
8120.000000	91.855	-160.5939
8250.000000	92.199	-161.5771
8380.000000	92.950	-167.2964
8500.000000	93.143	-176.7867
8620.000000	92.500	174.0611
8750.000000	91.408	167.8652
8850.000000	90.572	165.0309
9000.000000	89.425	162.6320
9120.000000	88.604	161.7751
9250.000000	87.811	161.5586
9380.000000	87.117	161.8416
9500.000000	86.560	162.3833
9620.000000	86.081	163.0682
9750.000000	85.646	163.8455
9880.000000	85.291	164.5380
10000.000000	85.029	165.0052
10150.000000	84.779	165.2134
10300.000000	84.602	164.8370
10440.000000	84.477	163.8047
10600.000000	84.335	161.6938
10750.000000	84.144	158.9005
10900.000000	83.861	155.6442
11060.000000	83.467	152.0164
11200.000000	83.067	148.7767
11380.000000	82.479	144.5811
11500.000000	82.042	141.8981
11720.000000	81.192	137.5181
11800.000000	80.881	136.1154
12060.000000	79.903	132.2626
12200.000000	79.426	130.7689
12410.000000	78.891	129.0963
12500.000000	78.741	128.3569
12650.000000	78.576	126.9551
12800.000000	78.503	125.3337
13150.000000	78.675	120.4338
13200.000000	78.736	119.5683
13400.000000	79.054	115.6202
13600.000000	79.478	110.8532
13800.000000	79.994	105.1794
14000.000000	80.586	98.4475
14300.000000	81.580	85.9937
14500.000000	82.272	75.8159
14750.000000	83.069	60.6292
15000.000000	83.664	42.7722
15250.000000	83.976	22.4655
15500.000000	83.868	0.1392
15750.000000	83.293	-23.1348
16000.000000	82.345	-46.5620
16250.000000	81.175	-69.9650
16500.000000	79.916	-93.7024
16750.000000	78.665	-118.4572
17000.000000	77.485	-144.9893
17250.000000	76.434	-174.1125
17500.000000	75.550	153.2838
17750.000000	74.808	116.2667
18000.000000	74.022	74.3364
18250.000000	72.881	28.1115
18500.000000	71.113	-20.8778
18750.000000	68.618	-71.0651
19000.000000	65.396	-121.1299
19250.000000	61.651	-170.1876
19500.000000	58.435	138.8000
19750.000000	57.082	75.2047
20000.000000	56.722	6.1664
