* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:23:01 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Black (M)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
8250.000000	95.323	48.5530
8380.000000	95.969	51.3024
8500.000000	96.700	53.0557
8620.000000	97.548	53.8327
8750.000000	98.575	53.3201
8850.000000	99.422	51.7762
9000.000000	100.714	47.2300
9120.000000	101.678	41.4843
9250.000000	102.527	33.2505
9380.000000	103.057	23.5109
9500.000000	103.215	14.0327
9620.000000	103.083	4.9158
9750.000000	102.710	-3.9325
9880.000000	102.226	-11.5481
10000.000000	101.773	-17.7227
10150.000000	101.255	-24.9218
10300.000000	100.774	-32.2428
10440.000000	100.280	-39.5455
10600.000000	99.538	-48.2928
10750.000000	98.591	-56.2001
10900.000000	97.405	-62.9240
11060.000000	95.977	-68.0270
11200.000000	94.712	-70.5367
11380.000000	93.231	-71.4149
11500.000000	92.398	-70.9397
11720.000000	91.260	-68.9922
11800.000000	90.969	-68.2117
12060.000000	90.403	-66.3926
12200.000000	90.287	-66.1349
12410.000000	90.316	-67.0139
12500.000000	90.387	-68.0443
12650.000000	90.528	-70.7754
12800.000000	90.644	-74.6957
13150.000000	90.592	-87.1727
13200.000000	90.541	-89.1847
13400.000000	90.241	-97.4542
13600.000000	89.864	-105.8668
13800.000000	89.534	-114.6461
14000.000000	89.353	-124.8276
14300.000000	89.073	-146.0150
14500.000000	88.234	-163.7019
14750.000000	86.047	176.3258
15000.000000	83.512	162.9441
15250.000000	81.756	152.8597
15500.000000	80.934	141.4279
15750.000000	80.715	126.6252
16000.000000	80.763	108.0663
16250.000000	80.795	86.2291
