* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jul 20, 2025 8:50:48 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Black Tips (M)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
10000.000000	84.995	164.7294
10150.000000	84.858	164.8011
10300.000000	84.785	164.0043
10440.000000	84.738	162.3178
10600.000000	84.638	159.2167
10750.000000	84.427	155.3875
10900.000000	84.065	151.1974
11060.000000	83.537	146.8557
11200.000000	82.994	143.3151
11380.000000	82.214	139.2380
11500.000000	81.663	136.9473
11720.000000	80.670	133.7540
11800.000000	80.334	132.8526
12060.000000	79.359	130.5897
12200.000000	78.925	129.8820
12410.000000	78.491	129.2828
12500.000000	78.394	128.9622
12650.000000	78.325	128.1927
12800.000000	78.354	127.1231
13150.000000	78.783	123.2344
13200.000000	78.882	122.4760
13400.000000	79.360	118.8809
13600.000000	79.943	114.2970
13800.000000	80.618	108.5964
14000.000000	81.368	101.6085
14300.000000	82.569	88.2461
14500.000000	83.356	77.0837
14750.000000	84.184	60.3678
15000.000000	84.684	41.0263
15250.000000	84.801	19.8240
15500.000000	84.501	-2.5062
15750.000000	83.856	-25.1285
16000.000000	83.034	-47.8151
16250.000000	82.199	-71.0092
16500.000000	81.475	-95.5996
16750.000000	80.921	-122.6624
17000.000000	80.526	-153.2720
17250.000000	80.170	171.7705
17500.000000	79.624	132.4182
17750.000000	78.653	89.5941
18000.000000	77.156	44.5961
18250.000000	75.156	-1.6286
18500.000000	72.628	-48.4988
18750.000000	69.478	-95.0774
19000.000000	65.773	-140.5378
19250.000000	61.994	173.7493
19500.000000	59.009	123.1432
19750.000000	57.167	60.1722
20000.000000	56.106	-8.0100
