* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 15, 2025 1:12:04 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Grado GR10E AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1250.000000	86.912	-155.8413
1265.000000	86.996	-155.4680
1280.000000	87.073	-155.1453
1315.000000	87.235	-154.4855
1320.000000	87.257	-154.3983
1340.000000	87.335	-154.0643
1360.000000	87.405	-153.7462
1380.000000	87.470	-153.4375
1400.000000	87.527	-153.1366
1430.000000	87.603	-152.6613
1450.000000	87.650	-152.3295
1475.000000	87.704	-151.9038
1500.000000	87.754	-151.4539
1525.000000	87.801	-150.9892
1550.000000	87.847	-150.5060
1575.000000	87.892	-150.0010
1600.000000	87.937	-149.4775
1625.000000	87.982	-148.9377
1650.000000	88.029	-148.3810
1675.000000	88.078	-147.8095
1700.000000	88.129	-147.2258
1725.000000	88.182	-146.6286
1750.000000	88.237	-146.0190
1775.000000	88.295	-145.4026
1800.000000	88.357	-144.7849
1825.000000	88.422	-144.1653
1850.000000	88.490	-143.5460
1875.000000	88.562	-142.9196
1900.000000	88.637	-142.2849
1925.000000	88.716	-141.6544
1950.000000	88.800	-141.0278
1975.000000	88.888	-140.4039
2000.000000	88.981	-139.7850
2030.000000	89.098	-139.0507
2060.000000	89.221	-138.3299
2090.000000	89.351	-137.6277
2120.000000	89.489	-136.9405
2140.000000	89.585	-136.4938
2180.000000	89.787	-135.6297
2200.000000	89.894	-135.2140
2240.000000	90.118	-134.4228
2270.000000	90.296	-133.8725
2300.000000	90.483	-133.3608
2330.000000	90.680	-132.8980
2360.000000	90.886	-132.4900
2400.000000	91.176	-132.0404
2430.000000	91.404	-131.7828
2470.000000	91.725	-131.5670
2500.000000	91.977	-131.5141
2540.000000	92.328	-131.6132
2580.000000	92.696	-131.9374
2620.000000	93.078	-132.5254
2650.000000	93.373	-133.1659
2690.000000	93.772	-134.3190
2720.000000	94.072	-135.4380
2760.000000	94.466	-137.3074
2800.000000	94.841	-139.6501
2850.000000	95.256	-143.2755
2900.000000	95.574	-147.6495
2950.000000	95.751	-152.6312
3000.000000	95.748	-157.9212
3040.000000	95.607	-162.1001
3070.000000	95.421	-165.0469
3110.000000	95.083	-168.5641
3150.000000	94.667	-171.4705
3200.000000	94.088	-174.1462
3250.000000	93.503	-175.8494
3300.000000	92.958	-176.8596
3350.000000	92.456	-177.5122
3400.000000	91.972	-178.0034
3450.000000	91.476	-178.2954
3500.000000	90.959	-178.2187
3550.000000	90.441	-177.6421
3600.000000	89.942	-176.6398
3650.000000	89.462	-175.3601
3700.000000	88.982	-173.7874
3750.000000	88.489	-171.7206
3820.000000	87.821	-167.5745
3870.000000	87.418	-163.5587
3950.000000	87.047	-155.4787
4000.000000	87.061	-149.8042
4060.000000	87.375	-143.0632
4120.000000	88.002	-137.1920
4180.000000	88.879	-132.9353
4250.000000	90.075	-130.6630
4310.000000	91.109	-131.2142
4370.000000	92.023	-133.8938
4440.000000	92.807	-139.0458
4500.000000	93.174	-144.3831
4550.000000	93.263	-148.9060
4620.000000	93.113	-154.6364
4680.000000	92.801	-158.6086
4750.000000	92.319	-161.9991
4820.000000	91.790	-164.1607
4870.000000	91.413	-165.0793
4940.000000	90.911	-165.6788
5000.000000	90.515	-165.7001
5080.000000	90.042	-165.2274
5150.000000	89.678	-164.4931
5220.000000	89.357	-163.5715
5300.000000	89.031	-162.3828
5380.000000	88.735	-161.1033
5450.000000	88.489	-159.8950
5520.000000	88.247	-158.5404
5600.000000	87.981	-156.7031
5700.000000	87.692	-153.8519
5800.000000	87.501	-150.4756
5900.000000	87.436	-146.8711
6000.000000	87.492	-143.3175
6080.000000	87.611	-140.6219
6150.000000	87.762	-138.4041
6220.000000	87.952	-136.3265
6300.000000	88.215	-134.1328
6400.000000	88.607	-131.6727
6500.000000	89.070	-129.5410
6600.000000	89.607	-127.7187
6700.000000	90.248	-126.2308
6800.000000	91.020	-125.4048
6900.000000	91.922	-125.6039
7000.000000	92.897	-127.5230
7100.000000	93.830	-131.1145
7200.000000	94.698	-136.2229
7300.000000	95.435	-143.0237
7400.000000	95.928	-151.3606
7500.000000	96.080	-160.5944
7620.000000	95.773	-171.4915
7750.000000	94.955	178.5368
7880.000000	93.866	171.3253
8000.000000	92.813	167.0099
8120.000000	91.826	164.4434
8250.000000	90.889	163.0258
8380.000000	90.110	162.5089
8500.000000	89.532	162.4740
8620.000000	89.081	162.6149
8750.000000	88.728	162.7424
8850.000000	88.546	162.7003
9000.000000	88.412	162.1769
9120.000000	88.413	161.1417
9250.000000	88.504	159.1412
9380.000000	88.653	155.9557
9500.000000	88.788	151.7565
9620.000000	88.854	146.2708
9750.000000	88.758	139.0312
9880.000000	88.402	130.9272
10000.000000	87.807	123.3242
10150.000000	86.725	114.6016
10300.000000	85.368	107.4991
10440.000000	83.975	102.6051
10600.000000	82.359	98.9302
10750.000000	80.903	96.9884
10900.000000	79.548	96.1073
11060.000000	78.232	95.9529
11200.000000	77.191	96.2113
11380.000000	75.987	96.7823
11500.000000	75.256	97.2068
11720.000000	74.032	97.9768
11800.000000	73.618	98.2571
12060.000000	72.381	99.1561
12200.000000	71.781	99.6215
12410.000000	70.979	100.2444
12500.000000	70.673	100.4675
12650.000000	70.215	100.7584
12800.000000	69.823	100.9030
13150.000000	69.183	100.4171
13200.000000	69.123	100.2262
13400.000000	68.972	99.0832
13600.000000	68.966	97.2379
13800.000000	69.121	94.4525
14000.000000	69.455	90.4595
14300.000000	70.312	81.3918
14500.000000	71.135	72.3250
14750.000000	72.333	56.0957
15000.000000	73.257	33.1925
15250.000000	73.233	5.0007
15500.000000	71.937	-23.9338
15750.000000	69.712	-49.4901
16000.000000	67.180	-70.8909
16250.000000	64.776	-89.5371
16500.000000	62.654	-107.0974
16750.000000	60.806	-124.7040
17000.000000	59.183	-143.1906
17250.000000	57.736	-163.2073
17500.000000	56.426	174.8784
17750.000000	55.215	150.7411
18000.000000	54.066	123.7646
18250.000000	52.966	93.0933
18500.000000	51.896	58.0922
18750.000000	50.816	17.7947
19000.000000	49.630	-28.6780
19250.000000	48.164	-82.3569
19500.000000	46.199	-144.2280
19750.000000	43.638	141.9978
20000.000000	41.339	64.5939
