* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 12:07:49 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R ddHifi Memory E13P AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1850.000000	79.936	-47.0875
1875.000000	79.767	-46.4561
1900.000000	79.602	-45.8054
1925.000000	79.440	-45.1309
1950.000000	79.283	-44.4301
1975.000000	79.131	-43.7068
2000.000000	78.982	-42.9692
2030.000000	78.810	-42.0704
2060.000000	78.644	-41.1503
2090.000000	78.482	-40.2078
2120.000000	78.325	-39.2401
2140.000000	78.223	-38.5823
2180.000000	78.026	-37.2603
2200.000000	77.932	-36.5920
2240.000000	77.751	-35.2220
2270.000000	77.622	-34.1736
2300.000000	77.497	-33.1100
2330.000000	77.376	-32.0388
2360.000000	77.262	-30.9598
2400.000000	77.117	-29.5108
2430.000000	77.013	-28.4111
2470.000000	76.882	-26.9214
2500.000000	76.790	-25.8017
2540.000000	76.674	-24.3085
2580.000000	76.566	-22.7919
2620.000000	76.465	-21.3035
2650.000000	76.392	-20.1832
2690.000000	76.300	-18.6696
2720.000000	76.237	-17.5325
2760.000000	76.160	-16.0159
2800.000000	76.088	-14.4941
2850.000000	76.008	-12.5906
2900.000000	75.939	-10.6705
2950.000000	75.882	-8.7596
3000.000000	75.834	-6.8741
3040.000000	75.802	-5.3577
3070.000000	75.783	-4.2116
3110.000000	75.761	-2.6819
3150.000000	75.743	-1.1529
3200.000000	75.734	0.7721
3250.000000	75.743	2.7003
3300.000000	75.763	4.6089
3350.000000	75.798	6.4412
3400.000000	75.847	8.2151
3450.000000	75.903	9.9393
3500.000000	75.963	11.6025
3550.000000	76.026	13.2134
3600.000000	76.095	14.7928
3650.000000	76.169	16.3457
3700.000000	76.249	17.8668
3750.000000	76.333	19.3633
3820.000000	76.461	21.4226
3870.000000	76.559	22.8560
3950.000000	76.730	25.0715
4000.000000	76.843	26.3998
4060.000000	76.983	27.9333
4120.000000	77.126	29.4145
4180.000000	77.271	30.8633
4250.000000	77.446	32.5338
4310.000000	77.605	33.9472
4370.000000	77.771	35.3238
4440.000000	77.976	36.8853
4500.000000	78.159	38.1982
4550.000000	78.319	39.2858
4620.000000	78.562	40.8071
4680.000000	78.793	42.1008
4750.000000	79.095	43.5659
4820.000000	79.437	44.9258
4870.000000	79.708	45.7901
4940.000000	80.129	46.7777
5000.000000	80.525	47.3422
5080.000000	81.092	47.5554
5150.000000	81.611	47.1247
5220.000000	82.130	46.0248
5300.000000	82.684	43.8969
5380.000000	83.155	40.9042
5450.000000	83.468	37.7186
5520.000000	83.669	34.1767
5600.000000	83.744	29.9593
5700.000000	83.611	24.9247
5800.000000	83.268	20.6696
5900.000000	82.783	17.5546
6000.000000	82.232	15.6968
6080.000000	81.791	15.0442
6150.000000	81.425	14.9797
6220.000000	81.088	15.2991
6300.000000	80.745	16.0453
6400.000000	80.383	17.4279
6500.000000	80.101	19.1743
6600.000000	79.901	21.1721
6700.000000	79.787	23.3101
6800.000000	79.756	25.5065
6900.000000	79.812	27.6964
7000.000000	79.959	29.7951
7100.000000	80.203	31.6955
7200.000000	80.549	33.2516
7300.000000	80.998	34.2591
7400.000000	81.538	34.5002
7500.000000	82.151	33.7515
7620.000000	82.945	31.1904
7750.000000	83.777	25.9432
7880.000000	84.394	17.9318
8000.000000	84.576	8.6155
8120.000000	84.269	-1.2567
8250.000000	83.413	-10.8435
8380.000000	82.185	-18.0432
8500.000000	80.908	-22.3005
8620.000000	79.624	-24.5554
8750.000000	78.308	-25.2451
8850.000000	77.374	-24.8355
9000.000000	76.111	-23.1355
9120.000000	75.220	-21.0927
9250.000000	74.371	-18.3702
9380.000000	73.636	-15.2618
9500.000000	73.055	-12.1682
9620.000000	72.562	-8.9402
9750.000000	72.129	-5.3439
9880.000000	71.800	-1.7015
10000.000000	71.588	1.6613
10150.000000	71.451	5.8065
10300.000000	71.462	9.7450
10440.000000	71.611	13.0815
10600.000000	71.950	16.3304
10750.000000	72.445	18.6727
10900.000000	73.128	20.0475
11060.000000	74.076	19.8617
11200.000000	75.065	17.6307
11380.000000	76.408	10.8607
11500.000000	77.182	3.5757
11720.000000	77.868	-14.3540
11800.000000	77.802	-21.4944
12060.000000	76.608	-42.6235
12200.000000	75.651	-51.8458
12410.000000	74.185	-64.1265
12500.000000	73.550	-69.3672
12650.000000	72.394	-78.4156
12800.000000	70.984	-87.4971
13150.000000	66.420	-101.4727
13200.000000	65.707	-101.9893
13400.000000	63.148	-100.7262
13600.000000	61.444	-98.0066
13800.000000	60.398	-98.3107
14000.000000	59.392	-102.0779
14300.000000	57.323	-109.2427
14500.000000	55.745	-112.5269
14750.000000	53.960	-115.3856
15000.000000	52.524	-118.6135
15250.000000	51.369	-123.7316
15500.000000	50.641	-132.2059
15750.000000	50.549	-146.6847
16000.000000	51.188	-171.2725
16250.000000	52.321	150.5020
16500.000000	53.292	100.3069
16750.000000	53.596	47.4376
17000.000000	53.490	0.4746
17250.000000	53.288	-40.1875
17500.000000	52.742	-76.7855
17750.000000	51.843	-110.3199
18000.000000	50.772	-142.7117
18250.000000	49.510	-175.4630
18500.000000	47.926	150.6536
18750.000000	45.898	115.4104
19000.000000	43.314	78.4338
19250.000000	40.077	39.8186
19500.000000	36.043	1.1531
19750.000000	31.201	-35.9496
20000.000000	26.667	-65.8247
