* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 1:27:31 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Rhapsodio Master AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2650.000000	100.346	12.0016
2690.000000	100.206	9.9015
2720.000000	100.088	8.5131
2760.000000	99.918	6.9081
2800.000000	99.740	5.5696
2850.000000	99.520	4.2398
2900.000000	99.314	3.2491
2950.000000	99.126	2.5587
3000.000000	98.954	2.1858
3040.000000	98.843	2.1286
3070.000000	98.783	2.1367
3110.000000	98.725	2.1180
3150.000000	98.680	2.1129
3200.000000	98.644	2.1977
3250.000000	98.640	2.3656
3300.000000	98.672	2.5686
3350.000000	98.739	2.7688
3400.000000	98.838	2.9291
3450.000000	98.972	3.0078
3500.000000	99.144	2.9659
3550.000000	99.357	2.7610
3600.000000	99.610	2.3455
3650.000000	99.900	1.6562
3700.000000	100.224	0.6163
3750.000000	100.577	-0.8652
3820.000000	101.096	-3.8710
3870.000000	101.461	-6.8095
3950.000000	101.964	-13.0292
4000.000000	102.176	-17.8255
4060.000000	102.273	-24.2911
4120.000000	102.159	-31.1736
4180.000000	101.819	-37.9993
4250.000000	101.158	-45.2706
4310.000000	100.414	-50.5278
4370.000000	99.567	-54.7272
4440.000000	98.517	-58.3189
4500.000000	97.608	-60.3810
4550.000000	96.866	-61.4739
4620.000000	95.869	-62.2266
4680.000000	95.059	-62.2896
4750.000000	94.167	-61.8186
4820.000000	93.328	-60.8807
4870.000000	92.760	-59.9851
4940.000000	92.007	-58.4689
5000.000000	91.400	-56.9593
5080.000000	90.649	-54.6883
5150.000000	90.040	-52.4923
5220.000000	89.471	-50.1430
5300.000000	88.865	-47.2980
5380.000000	88.304	-44.2984
5450.000000	87.849	-41.5728
5520.000000	87.426	-38.7742
5600.000000	86.976	-35.4932
5700.000000	86.469	-31.2424
5800.000000	86.024	-26.8069
5900.000000	85.639	-22.2153
6000.000000	85.320	-17.5614
6080.000000	85.113	-13.8399
6150.000000	84.962	-10.5914
6220.000000	84.839	-7.3458
6300.000000	84.732	-3.6316
6400.000000	84.654	1.0166
6500.000000	84.635	5.6729
6600.000000	84.674	10.3232
6700.000000	84.777	14.9494
6800.000000	84.951	19.5587
6900.000000	85.221	24.1868
7000.000000	85.624	28.5675
7100.000000	86.116	32.2802
7200.000000	86.668	35.6456
7300.000000	87.323	38.6894
7400.000000	88.106	41.1766
7500.000000	89.035	42.8227
7620.000000	90.353	43.0535
7750.000000	91.995	39.8514
7880.000000	93.587	31.3424
8000.000000	94.530	18.6253
8120.000000	94.534	3.4532
8250.000000	93.424	-11.2781
8380.000000	91.589	-20.9566
8500.000000	89.732	-25.1397
8620.000000	88.001	-25.9206
8750.000000	86.373	-24.3495
8850.000000	85.296	-22.0829
9000.000000	83.921	-17.6331
9120.000000	82.999	-13.4877
9250.000000	82.153	-8.6340
9380.000000	81.447	-3.5442
9500.000000	80.909	1.2796
9620.000000	80.474	6.1707
9750.000000	80.115	11.4927
9880.000000	79.871	16.7895
10000.000000	79.745	21.6110
10150.000000	79.723	27.4780
10300.000000	79.856	33.0743
10440.000000	80.134	37.9461
10600.000000	80.657	42.8660
10750.000000	81.382	46.5056
10900.000000	82.365	48.5831
11060.000000	83.683	47.8741
11200.000000	84.933	43.4487
11380.000000	86.184	31.4067
11500.000000	86.427	20.2473
11720.000000	85.195	-0.4446
11800.000000	84.290	-6.3009
12060.000000	80.629	-16.1401
12200.000000	78.611	-16.2010
12410.000000	75.929	-10.6120
12500.000000	75.011	-6.9927
12650.000000	73.718	-0.6697
12800.000000	72.617	7.2328
13150.000000	72.128	30.0432
13200.000000	72.324	32.1674
13400.000000	73.198	35.2112
13600.000000	73.520	32.8134
13800.000000	73.189	30.4470
14000.000000	72.604	30.4572
14300.000000	71.928	33.9021
14500.000000	71.776	36.9799
14750.000000	71.973	40.4803
15000.000000	72.636	42.5603
15250.000000	73.792	41.7610
15500.000000	75.349	35.9175
15750.000000	76.838	22.8935
16000.000000	77.473	3.4959
16250.000000	76.812	-17.2560
16500.000000	75.218	-34.5309
16750.000000	73.365	-47.4308
17000.000000	71.688	-57.4630
17250.000000	70.375	-66.4944
17500.000000	69.516	-76.4878
17750.000000	69.149	-89.8185
18000.000000	69.108	-109.3746
18250.000000	68.748	-137.0087
18500.000000	67.126	-170.4889
18750.000000	63.839	156.0001
19000.000000	59.286	125.9543
19250.000000	54.035	98.8664
19500.000000	48.386	73.2293
19750.000000	42.531	47.4059
20000.000000	37.533	22.8092
