* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 28, 2025 7:01:23 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L #69 Propeller
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1106.000000	81.993	1.0821
1120.000000	82.071	0.7212
1138.000000	82.170	0.2208
1150.000000	82.236	-0.1307
1172.000000	82.352	-0.7969
1180.000000	82.394	-1.0441
1206.000000	82.524	-1.8723
1220.000000	82.590	-2.3207
1241.000000	82.685	-3.0190
1250.000000	82.725	-3.3268
1265.000000	82.789	-3.8350
1280.000000	82.850	-4.3299
1315.000000	82.988	-5.4722
1320.000000	83.006	-5.6350
1340.000000	83.080	-6.2750
1360.000000	83.152	-6.8923
1380.000000	83.221	-7.4908
1400.000000	83.289	-8.0786
1430.000000	83.390	-8.9468
1450.000000	83.459	-9.4986
1475.000000	83.544	-10.1735
1500.000000	83.632	-10.8425
1525.000000	83.722	-11.4991
1550.000000	83.813	-12.1458
1575.000000	83.906	-12.8059
1600.000000	84.001	-13.4778
1625.000000	84.098	-14.1496
1650.000000	84.194	-14.8176
1675.000000	84.291	-15.4911
1700.000000	84.387	-16.1779
1725.000000	84.481	-16.8729
1750.000000	84.575	-17.5684
1775.000000	84.669	-18.2656
1800.000000	84.766	-18.9639
1825.000000	84.866	-19.6650
1850.000000	84.968	-20.3766
1875.000000	85.071	-21.1191
1900.000000	85.173	-21.8817
1925.000000	85.277	-22.6703
1950.000000	85.380	-23.4948
1975.000000	85.480	-24.3516
2000.000000	85.577	-25.2427
2030.000000	85.690	-26.3483
2060.000000	85.797	-27.4778
2090.000000	85.895	-28.6335
2120.000000	85.986	-29.8127
2140.000000	86.043	-30.6096
2180.000000	86.146	-32.2261
2200.000000	86.190	-33.0475
2240.000000	86.263	-34.6893
2270.000000	86.305	-35.8963
2300.000000	86.337	-37.0594
2330.000000	86.360	-38.1738
2360.000000	86.376	-39.2385
2400.000000	86.389	-40.5828
2430.000000	86.392	-41.5309
2470.000000	86.389	-42.6993
2500.000000	86.385	-43.4910
2540.000000	86.380	-44.4167
2580.000000	86.386	-45.1909
2620.000000	86.408	-45.8411
2650.000000	86.438	-46.2773
2690.000000	86.501	-46.8267
2720.000000	86.565	-47.2413
2760.000000	86.674	-47.8402
2800.000000	86.807	-48.5499
2850.000000	87.001	-49.6903
2900.000000	87.219	-51.2196
2950.000000	87.434	-53.2507
3000.000000	87.609	-55.8394
3040.000000	87.690	-58.2627
3070.000000	87.704	-60.2137
3110.000000	87.647	-62.8486
3150.000000	87.503	-65.3210
3200.000000	87.220	-67.8800
3250.000000	86.870	-69.6138
3300.000000	86.514	-70.4594
3350.000000	86.204	-70.5341
3400.000000	85.975	-70.0685
3450.000000	85.839	-69.3212
3500.000000	85.797	-68.5248
3550.000000	85.839	-67.8665
3600.000000	85.952	-67.4956
3650.000000	86.119	-67.5341
3700.000000	86.322	-68.0761
3750.000000	86.534	-69.2145
3820.000000	86.793	-71.8729
3870.000000	86.906	-74.4649
3950.000000	86.875	-79.4470
4000.000000	86.694	-82.7347
4060.000000	86.308	-86.4113
4120.000000	85.755	-89.4105
4180.000000	85.077	-91.4034
4250.000000	84.188	-92.1790
4310.000000	83.403	-91.3457
4370.000000	82.659	-89.0440
4440.000000	81.958	-84.5371
4500.000000	81.610	-79.5481
4550.000000	81.544	-75.2734
4620.000000	81.728	-70.3217
4680.000000	82.004	-67.4879
4750.000000	82.314	-65.4249
4820.000000	82.574	-63.9475
4870.000000	82.748	-62.9754
4940.000000	83.017	-61.6707
5000.000000	83.302	-60.7199
5080.000000	83.781	-60.0899
5150.000000	84.271	-60.5726
5220.000000	84.768	-62.4014
5300.000000	85.215	-66.3480
