* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 12:23:59 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Letshouer C12 2023 AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2180.000000	91.686	-176.5746
2200.000000	91.804	-176.3348
2240.000000	92.062	-175.8973
2270.000000	92.275	-175.6205
2300.000000	92.505	-175.4151
2330.000000	92.751	-175.3110
2360.000000	93.015	-175.3408
2400.000000	93.386	-175.6002
2430.000000	93.680	-176.0010
2470.000000	94.080	-176.8651
2500.000000	94.377	-177.7817
2540.000000	94.759	-179.3651
2580.000000	95.107	178.6731
2620.000000	95.405	176.3646
2650.000000	95.589	174.4689
2690.000000	95.777	171.8108
2720.000000	95.872	169.7856
2760.000000	95.943	167.1295
2800.000000	95.958	164.5984
2850.000000	95.916	161.6923
2900.000000	95.824	159.1213
2950.000000	95.698	156.8624
3000.000000	95.546	154.8736
3040.000000	95.412	153.4759
3070.000000	95.306	152.5330
3110.000000	95.159	151.4057
3150.000000	95.005	150.4135
3200.000000	94.810	149.3538
3250.000000	94.615	148.5045
3300.000000	94.426	147.8209
3350.000000	94.246	147.2676
3400.000000	94.074	146.8115
3450.000000	93.907	146.4051
3500.000000	93.743	146.0289
3550.000000	93.576	145.6799
3600.000000	93.401	145.3760
3650.000000	93.215	145.1432
3700.000000	93.019	145.0228
3750.000000	92.811	145.0638
3820.000000	92.510	145.4385
3870.000000	92.299	145.9557
3950.000000	91.992	147.2318
4000.000000	91.826	148.2812
4060.000000	91.658	149.7128
4120.000000	91.529	151.2914
4180.000000	91.442	152.9600
4250.000000	91.392	154.9527
4310.000000	91.389	156.6627
4370.000000	91.415	158.3181
4440.000000	91.479	160.1754
4500.000000	91.559	161.7169
4550.000000	91.641	162.9691
4620.000000	91.784	164.6885
4680.000000	91.937	166.1440
4750.000000	92.164	167.7889
4820.000000	92.458	169.2709
4870.000000	92.712	170.0993
4940.000000	93.119	170.7256
