* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:17:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R White (S)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
13150.000000	93.704	-108.3430
13200.000000	93.605	-110.7284
13400.000000	93.150	-120.2869
13600.000000	92.690	-129.8512
13800.000000	92.356	-139.9417
14000.000000	92.213	-151.8242
14300.000000	91.910	-175.9391
14500.000000	90.986	164.9835
14750.000000	88.825	143.9521
15000.000000	86.585	128.6821
15250.000000	85.193	114.9620
15500.000000	84.544	98.5835
15750.000000	84.133	78.3160
16000.000000	83.520	54.9866
16250.000000	82.465	30.5823
16500.000000	80.990	7.1187
16750.000000	79.257	-14.2937
17000.000000	77.460	-33.4553
17250.000000	75.769	-50.6243
17500.000000	74.330	-66.3751
17750.000000	73.439	-81.0146
18000.000000	73.974	-97.5755
18250.000000	75.318	-124.8618
18500.000000	75.902	-162.0883
18750.000000	75.733	154.3566
19000.000000	74.978	104.7969
19250.000000	73.615	48.6069
19500.000000	71.484	-14.5406
19750.000000	68.648	-87.2151
20000.000000	66.151	-163.4911
