* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jul 20, 2025 8:45:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Light Grey Tips (M)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2580.000000	94.691	-143.3602
2620.000000	94.854	-144.1574
2650.000000	94.968	-144.8123
2690.000000	95.109	-145.7513
2720.000000	95.206	-146.4994
2760.000000	95.322	-147.5482
2800.000000	95.423	-148.6491
2850.000000	95.529	-150.0921
2900.000000	95.610	-151.5904
2950.000000	95.666	-153.1288
3000.000000	95.696	-154.6949
3040.000000	95.700	-155.9565
3070.000000	95.690	-156.8973
3110.000000	95.662	-158.1335
3150.000000	95.616	-159.3371
3200.000000	95.535	-160.7763
3250.000000	95.430	-162.1204
3300.000000	95.304	-163.3468
3350.000000	95.161	-164.4443
3400.000000	95.005	-165.4066
3450.000000	94.839	-166.2298
3500.000000	94.667	-166.9125
3550.000000	94.492	-167.4565
3600.000000	94.315	-167.8711
3650.000000	94.139	-168.1657
3700.000000	93.967	-168.3484
3750.000000	93.801	-168.4357
3820.000000	93.581	-168.4294
3870.000000	93.433	-168.3510
3950.000000	93.208	-168.1409
4000.000000	93.072	-167.9613
4060.000000	92.916	-167.6912
4120.000000	92.767	-167.3537
4180.000000	92.629	-166.9526
4250.000000	92.485	-166.4442
4310.000000	92.377	-166.0181
4370.000000	92.278	-165.6279
4440.000000	92.170	-165.2206
4500.000000	92.078	-164.9016
4550.000000	92.002	-164.6462
4620.000000	91.897	-164.2976
4680.000000	91.809	-164.0155
4750.000000	91.707	-163.7179
4820.000000	91.602	-163.4589
4870.000000	91.524	-163.2923
4940.000000	91.409	-163.0682
5000.000000	91.303	-162.8710
5080.000000	91.152	-162.5656
5150.000000	91.011	-162.2289
5220.000000	90.864	-161.7986
5300.000000	90.697	-161.1680
5380.000000	90.537	-160.3824
5450.000000	90.412	-159.5796
5520.000000	90.306	-158.7040
5600.000000	90.212	-157.6726
5700.000000	90.135	-156.4308
5800.000000	90.092	-155.3674
5900.000000	90.065	-154.5372
6000.000000	90.033	-153.9087
6080.000000	89.994	-153.4902
6150.000000	89.949	-153.1293
6220.000000	89.895	-152.7259
6300.000000	89.828	-152.1814
6400.000000	89.747	-151.3393
6500.000000	89.682	-150.2927
6600.000000	89.646	-149.0624
6700.000000	89.654	-147.6932
6800.000000	89.715	-146.2380
6900.000000	89.839	-144.7752
7000.000000	90.029	-143.3962
7100.000000	90.290	-142.1896
7200.000000	90.624	-141.2660
7300.000000	91.024	-140.7428
7400.000000	91.491	-140.6807
7500.000000	92.030	-141.2838
7620.000000	92.740	-143.2894
7750.000000	93.501	-147.3951
7880.000000	94.102	-153.7278
8000.000000	94.307	-161.0377
8120.000000	94.067	-167.4979
8250.000000	93.952	-171.2541
8380.000000	94.211	-178.0253
8500.000000	94.015	172.4845
8620.000000	93.019	163.9091
8750.000000	91.601	159.0288
8850.000000	90.590	157.4423
9000.000000	89.294	156.8875
9120.000000	88.422	157.3453
9250.000000	87.618	158.3506
9380.000000	86.942	159.6573
9500.000000	86.419	160.9812
9620.000000	85.983	162.3116
9750.000000	85.601	163.6654
9880.000000	85.304	164.8362
10000.000000	85.098	165.6607
10150.000000	84.924	166.2020
10300.000000	84.826	166.0393
10440.000000	84.777	165.0941
10600.000000	84.717	162.9494
10750.000000	84.595	159.9970
10900.000000	84.362	156.4966
11060.000000	83.998	152.6114
11200.000000	83.610	149.2275
11380.000000	83.027	144.9873
11500.000000	82.591	142.3605
11720.000000	81.753	138.2619
11800.000000	81.454	137.0136
12060.000000	80.546	133.7029
12200.000000	80.125	132.5027
12410.000000	79.685	131.3594
12500.000000	79.580	130.8680
12650.000000	79.503	129.8520
12800.000000	79.535	128.5751
13150.000000	80.009	124.2115
13200.000000	80.118	123.3752
13400.000000	80.645	119.3947
13600.000000	81.299	114.2626
13800.000000	82.062	107.7538
14000.000000	82.904	99.5801
14300.000000	84.195	83.5634
14500.000000	84.944	70.0490
14750.000000	85.521	50.0929
15000.000000	85.495	28.0911
15250.000000	84.888	5.8226
15500.000000	83.850	-15.7390
15750.000000	82.571	-36.2251
16000.000000	81.242	-56.0400
16250.000000	79.989	-75.9719
16500.000000	78.874	-96.8649
16750.000000	77.937	-119.5252
17000.000000	77.214	-144.7662
17250.000000	76.734	-173.4295
17500.000000	76.488	153.5212
17750.000000	76.332	115.3748
18000.000000	75.935	72.0380
18250.000000	74.934	24.6996
18500.000000	73.127	-24.8077
18750.000000	70.468	-74.8135
19000.000000	67.000	-123.6474
19250.000000	63.116	-171.2568
19500.000000	60.071	137.6447
19750.000000	58.672	73.2224
20000.000000	58.036	3.4650
