* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 12:04:24 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L ddHifi Memory E13P AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
6900.000000	79.176	-153.8067
7000.000000	79.304	-151.3368
7100.000000	79.532	-149.0725
7200.000000	79.859	-147.1493
7300.000000	80.288	-145.7263
7400.000000	80.814	-144.9649
7500.000000	81.431	-145.0613
7620.000000	82.263	-146.6851
7750.000000	83.197	-150.8564
7880.000000	83.989	-157.9801
8000.000000	84.383	-166.8880
8120.000000	84.301	-176.8876
8250.000000	83.656	172.8330
8380.000000	82.574	164.5250
8500.000000	81.355	159.1105
8620.000000	80.067	155.8246
8750.000000	78.707	154.2950
8850.000000	77.727	154.2520
9000.000000	76.399	155.5206
9120.000000	75.464	157.3495
9250.000000	74.578	159.8857
9380.000000	73.819	162.8186
9500.000000	73.227	165.7371
9620.000000	72.733	168.7528
9750.000000	72.304	172.0322
9880.000000	71.974	175.1910
10000.000000	71.740	177.8978
10150.000000	71.513	-178.9924
10300.000000	71.341	-175.9055
10440.000000	71.274	-172.7606
10600.000000	71.403	-169.0200
10750.000000	71.782	-166.0082
10900.000000	72.415	-164.2166
11060.000000	73.325	-164.4669
11200.000000	74.239	-167.2426
11380.000000	75.329	-175.1261
11500.000000	75.798	177.0298
11720.000000	75.703	159.9122
11800.000000	75.340	153.8969
12060.000000	73.421	138.8101
12200.000000	72.272	133.5194
12410.000000	70.700	127.2871
12500.000000	70.063	124.7446
12650.000000	68.970	120.5659
12800.000000	67.785	116.8494
13150.000000	64.961	112.0555
13200.000000	64.601	111.6057
13400.000000	63.239	109.3538
13600.000000	61.776	106.4975
13800.000000	60.057	104.9413
14000.000000	58.283	106.4283
14300.000000	56.261	112.9208
14500.000000	55.519	117.3097
14750.000000	55.073	120.4857
15000.000000	54.872	120.6912
15250.000000	54.700	118.6077
15500.000000	54.475	115.6598
15750.000000	54.366	112.9072
16000.000000	54.781	109.9741
16250.000000	56.031	103.3654
16500.000000	57.553	88.4509
16750.000000	58.263	65.8509
17000.000000	57.775	41.3060
17250.000000	56.653	18.3411
17500.000000	55.319	-3.9932
17750.000000	53.799	-25.7681
18000.000000	52.350	-47.6500
18250.000000	51.164	-71.7238
18500.000000	50.064	-99.8736
18750.000000	48.706	-132.5872
19000.000000	46.837	-169.3595
19250.000000	44.319	150.6466
19500.000000	41.092	107.8475
19750.000000	37.245	62.3885
20000.000000	33.865	19.5658
