* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:43:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Grey/Red (M)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1015.000000	98.450	77.5035
1030.000000	98.557	77.3336
1044.000000	98.658	77.1588
1060.000000	98.775	76.9361
1075.000000	98.886	76.7021
1090.000000	98.997	76.4432
1106.000000	99.115	76.1384
1120.000000	99.218	75.8473
1138.000000	99.349	75.4449
1150.000000	99.435	75.1595
1172.000000	99.588	74.5978
1180.000000	99.642	74.3845
1206.000000	99.811	73.6624
1220.000000	99.898	73.2582
1241.000000	100.022	72.6373
1250.000000	100.074	72.3673
1265.000000	100.157	71.9151
1280.000000	100.237	71.4605
1315.000000	100.411	70.3998
1320.000000	100.435	70.2491
1340.000000	100.526	69.6523
1360.000000	100.612	69.0665
1380.000000	100.694	68.4944
1400.000000	100.771	67.9393
1430.000000	100.881	67.1382
1450.000000	100.951	66.6251
1475.000000	101.036	66.0085
1500.000000	101.117	65.4200
1525.000000	101.195	64.8581
1550.000000	101.272	64.3219
1575.000000	101.348	63.8097
1600.000000	101.423	63.3169
1625.000000	101.499	62.8402
1650.000000	101.574	62.3827
1675.000000	101.648	61.9420
1700.000000	101.724	61.5112
1725.000000	101.799	61.0894
1750.000000	101.876	60.6759
1775.000000	101.953	60.2692
1800.000000	102.031	59.8671
1825.000000	102.111	59.4663
1850.000000	102.192	59.0668
1875.000000	102.274	58.6643
1900.000000	102.357	58.2552
1925.000000	102.441	57.8404
1950.000000	102.525	57.4180
1975.000000	102.611	56.9833
2000.000000	102.698	56.5356
2030.000000	102.803	55.9814
2060.000000	102.909	55.4041
2090.000000	103.015	54.8009
2120.000000	103.122	54.1669
2140.000000	103.192	53.7260
2180.000000	103.332	52.8002
2200.000000	103.401	52.3135
2240.000000	103.536	51.2876
2270.000000	103.632	50.4738
2300.000000	103.723	49.6288
2330.000000	103.808	48.7711
2360.000000	103.891	47.9227
2400.000000	104.009	46.7654
2430.000000	104.099	45.8029
2470.000000	104.208	44.3786
2500.000000	104.277	43.2453
2540.000000	104.352	41.6854
2580.000000	104.409	40.0838
2620.000000	104.448	38.4474
2650.000000	104.464	37.2030
2690.000000	104.470	35.5293
2720.000000	104.460	34.2696
2760.000000	104.430	32.5999
2800.000000	104.381	30.9613
2850.000000	104.299	28.9436
2900.000000	104.183	26.9509
2950.000000	104.034	25.0815
3000.000000	103.860	23.3464
3040.000000	103.705	22.0603
3070.000000	103.581	21.1591
3110.000000	103.405	20.0471
3150.000000	103.218	19.0433
3200.000000	102.971	17.9502
3250.000000	102.712	17.0489
3300.000000	102.446	16.3508
3350.000000	102.175	15.8671
3400.000000	101.905	15.6093
3450.000000	101.641	15.5782
3500.000000	101.391	15.7588
3550.000000	101.156	16.1367
3600.000000	100.943	16.7106
3650.000000	100.761	17.4501
3700.000000	100.615	18.2812
3750.000000	100.506	19.1190
3820.000000	100.401	20.1924
3870.000000	100.350	20.8635
3950.000000	100.293	21.8066
4000.000000	100.271	22.3382
4060.000000	100.262	22.9130
4120.000000	100.270	23.3967
4180.000000	100.291	23.7630
4250.000000	100.327	24.0228
4310.000000	100.362	24.1039
4370.000000	100.395	24.0642
4440.000000	100.427	23.8917
4500.000000	100.449	23.6621
4550.000000	100.463	23.4230
4620.000000	100.477	23.0253
4680.000000	100.482	22.6309
4750.000000	100.481	22.1180
4820.000000	100.474	21.5558
4870.000000	100.466	21.1139
4940.000000	100.447	20.4101
5000.000000	100.416	19.7428
5080.000000	100.351	18.8398
5150.000000	100.276	18.0782
5220.000000	100.190	17.3537
5300.000000	100.083	16.5720
5380.000000	99.971	15.8181
5450.000000	99.869	15.1526
5520.000000	99.762	14.4589
5600.000000	99.627	13.6136
5700.000000	99.431	12.4928
5800.000000	99.192	11.3745
5900.000000	98.909	10.3652
6000.000000	98.586	9.5541
6080.000000	98.305	9.0787
6150.000000	98.047	8.8052
6220.000000	97.779	8.6730
6300.000000	97.465	8.7002
6400.000000	97.063	9.0161
6500.000000	96.651	9.7246
6600.000000	96.261	11.0021
6700.000000	95.951	12.5930
6800.000000	95.692	14.0402
6900.000000	95.446	15.4833
7000.000000	95.219	16.9185
7100.000000	94.984	18.2974
7200.000000	94.737	20.0079
7300.000000	94.531	21.9259
7400.000000	94.346	23.8625
7500.000000	94.168	25.9569
7620.000000	93.978	28.8376
7750.000000	93.843	32.5403
7880.000000	93.844	36.7078
8000.000000	93.996	40.6580
8120.000000	94.294	44.3863
8250.000000	94.764	47.9566
8380.000000	95.379	50.8922
8500.000000	96.066	52.8791
8620.000000	96.858	54.0298
8750.000000	97.824	54.1420
8850.000000	98.632	53.2662
9000.000000	99.908	50.0295
9120.000000	100.917	45.5170
9250.000000	101.892	38.6075
9380.000000	102.625	29.8901
9500.000000	103.008	20.8823
9620.000000	103.096	11.7527
9750.000000	102.922	2.4890
9880.000000	102.578	-5.7170
10000.000000	102.207	-12.3931
10150.000000	101.762	-19.9973
10300.000000	101.359	-27.4697
