* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 28, 2025 6:48:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L #69
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5300.000000	85.620	-62.2016
5380.000000	86.050	-66.7272
5450.000000	86.157	-71.9115
5520.000000	85.938	-77.3683
5600.000000	85.305	-82.6974
5700.000000	84.134	-86.5066
5800.000000	82.849	-86.7108
5900.000000	81.697	-83.9802
6000.000000	80.802	-79.3812
6080.000000	80.290	-75.0054
6150.000000	79.988	-70.9883
6220.000000	79.816	-67.0018
6300.000000	79.763	-62.7286
6400.000000	79.870	-58.1846
6500.000000	80.118	-55.0181
6600.000000	80.408	-53.7026
6700.000000	80.596	-54.4229
6800.000000	80.507	-56.8674
6900.000000	79.984	-60.0519
7000.000000	78.938	-62.4318
7100.000000	77.377	-62.0596
7200.000000	75.434	-56.3847
7300.000000	73.572	-41.9354
7400.000000	72.861	-18.0017
7500.000000	73.984	4.9825
7620.000000	76.431	20.3945
7750.000000	79.000	26.6578
7880.000000	81.148	27.7029
8000.000000	82.803	26.1971
8120.000000	84.205	22.9615
8250.000000	85.436	17.6411
8380.000000	86.287	10.6426
8500.000000	86.644	3.3619
8620.000000	86.559	-3.6317
8750.000000	86.049	-9.6160
8850.000000	85.468	-12.5566
9000.000000	84.499	-14.1504
9120.000000	83.767	-13.3802
9250.000000	83.094	-11.0725
9380.000000	82.582	-7.7529
9500.000000	82.264	-4.2064
9620.000000	82.091	-0.5280
9750.000000	82.049	3.2690
9880.000000	82.127	6.5695
10000.000000	82.271	8.9770
10150.000000	82.483	10.9235
10300.000000	82.640	11.7279
10440.000000	82.666	11.7810
10600.000000	82.519	11.6678
10750.000000	82.241	11.9667
10900.000000	81.888	12.9379
11060.000000	81.483	14.6677
11200.000000	81.115	16.6781
11380.000000	80.649	20.1742
11500.000000	80.381	22.9950
11720.000000	79.993	28.7777
11800.000000	79.886	31.0960
12060.000000	79.726	39.3421
12200.000000	79.788	44.0283
12410.000000	80.116	51.0238
12500.000000	80.351	53.9060
12650.000000	80.878	58.3665
12800.000000	81.587	62.1458
13150.000000	83.968	65.6544
13200.000000	84.369	65.1752
13400.000000	85.936	59.8676
13600.000000	87.044	49.1111
13800.000000	87.224	35.2495
14000.000000	86.391	22.5040
14300.000000	84.099	11.5007
14500.000000	82.543	9.4325
14750.000000	80.963	10.3050
15000.000000	79.851	13.0358
15250.000000	79.252	16.5095
15500.000000	79.294	19.0461
15750.000000	79.897	17.6632
16000.000000	80.645	10.5424
16250.000000	81.032	-2.3467
16500.000000	80.528	-18.8257
16750.000000	78.966	-34.4703
17000.000000	76.727	-45.9942
17250.000000	74.397	-53.1923
17500.000000	72.432	-58.3771
17750.000000	70.947	-65.0320
18000.000000	69.602	-75.2761
18250.000000	67.963	-88.8706
18500.000000	65.754	-104.4753
18750.000000	62.766	-119.4333
19000.000000	59.274	-129.3036
19250.000000	56.845	-139.3309
19500.000000	55.461	-161.5345
19750.000000	53.420	165.8732
20000.000000	51.249	133.6686
