* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 28, 2025 6:39:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R #69
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3700.000000	86.985	-72.3669
3750.000000	87.167	-73.7779
3820.000000	87.382	-76.7144
3870.000000	87.467	-79.4434
3950.000000	87.404	-84.5738
4000.000000	87.211	-87.9431
4060.000000	86.815	-91.7383
4120.000000	86.257	-94.8853
4180.000000	85.574	-97.0531
4250.000000	84.685	-98.0480
4310.000000	83.904	-97.4390
4370.000000	83.174	-95.4449
4440.000000	82.489	-91.5707
4500.000000	82.120	-87.4575
4550.000000	81.981	-84.0445
4620.000000	81.969	-80.0052
4680.000000	82.036	-77.3347
4750.000000	82.130	-74.7869
4820.000000	82.231	-72.4265
4870.000000	82.327	-70.7242
4940.000000	82.525	-68.3365
5000.000000	82.775	-66.4113
5080.000000	83.244	-64.3558
5150.000000	83.778	-63.4470
5220.000000	84.391	-63.8431
5300.000000	85.085	-66.3976
5380.000000	85.593	-71.3162
5450.000000	85.729	-77.0070
5520.000000	85.498	-82.9495
5600.000000	84.815	-88.6320
5700.000000	83.575	-92.5013
5800.000000	82.259	-92.5236
5900.000000	81.117	-89.6571
6000.000000	80.258	-85.1117
6080.000000	79.784	-80.9355
6150.000000	79.509	-77.2458
6220.000000	79.352	-73.7047
6300.000000	79.299	-70.0665
6400.000000	79.376	-66.5830
6500.000000	79.528	-64.6622
6600.000000	79.634	-64.5642
6700.000000	79.541	-66.1758
6800.000000	79.099	-68.8547
6900.000000	78.202	-71.4615
7000.000000	76.809	-72.5138
7100.000000	74.946	-70.2926
7200.000000	72.733	-62.1227
7300.000000	70.689	-43.2644
7400.000000	70.222	-12.5415
7500.000000	71.979	13.9446
7620.000000	75.020	29.3288
7750.000000	78.001	34.7397
7880.000000	80.450	34.8057
8000.000000	82.311	32.2440
8120.000000	83.850	27.8982
8250.000000	85.162	21.4759
8380.000000	86.047	13.5602
8500.000000	86.415	5.6246
8620.000000	86.339	-1.8745
8750.000000	85.840	-8.3363
8850.000000	85.266	-11.6422
9000.000000	84.295	-13.7791
9120.000000	83.547	-13.4158
9250.000000	82.845	-11.4936
9380.000000	82.293	-8.4351
9500.000000	81.934	-4.9358
9620.000000	81.730	-1.1447
9750.000000	81.684	2.8559
9880.000000	81.792	6.2794
10000.000000	81.978	8.5869
10150.000000	82.225	10.1488
10300.000000	82.379	10.5156
10440.000000	82.388	10.3427
10600.000000	82.249	10.1467
10750.000000	82.011	10.2202
10900.000000	81.695	10.5792
11060.000000	81.272	11.3661
11200.000000	80.840	12.6235
11380.000000	80.249	15.2828
11500.000000	79.870	17.6808
11720.000000	79.260	23.1949
11800.000000	79.078	25.5204
12060.000000	78.691	34.0020
12200.000000	78.638	38.9380
12410.000000	78.797	46.4028
12500.000000	78.960	49.5076
12650.000000	79.368	54.3899
12800.000000	79.955	58.7192
13150.000000	82.081	64.4148
13200.000000	82.466	64.3984
13400.000000	84.096	61.1670
13600.000000	85.516	51.9029
13800.000000	86.132	37.5524
14000.000000	85.583	22.1073
14300.000000	83.085	5.7557
14500.000000	81.032	0.8883
14750.000000	78.549	-0.3772
15000.000000	76.171	2.8922
15250.000000	74.175	14.0635
15500.000000	73.993	30.5737
15750.000000	75.487	36.8298
16000.000000	76.935	31.8964
16250.000000	77.771	20.6372
16500.000000	77.795	5.6439
16750.000000	76.854	-10.1375
17000.000000	75.107	-23.3141
17250.000000	73.087	-32.5284
17500.000000	71.372	-40.3661
17750.000000	69.959	-50.9152
18000.000000	68.304	-65.2405
18250.000000	66.034	-82.2429
18500.000000	62.982	-101.1576
18750.000000	58.879	-118.8142
19000.000000	54.966	-86.0966
19250.000000	55.214	-59.9136
19500.000000	56.185	-92.4370
19750.000000	55.577	-135.1340
20000.000000	54.424	-175.2065
